stock_id,stock_name,年月,月增,年增,當月營收
4961,天鈺,202502,6.09,56.33,1476116
4961,天鈺,202501,-20.07,13.42,1391316
4966,譜瑞-KY,202508,-6.42,-8.06,1323747
4966,譜瑞-KY,202507,-5.06,-3.41,1414696
4966,譜瑞-KY,202506,15.28,-1.72,1490139
4966,譜瑞-KY,202505,-1.98,4.24,1292550
4966,譜瑞-KY,202504,-7.72,14.2,1318681
4966,譜瑞-KY,202503,12.13,2.71,1429088
4966,譜瑞-KY,202502,-12.03,24.52,1274439
4966,譜瑞-KY,202501,5.61,3.54,1448856
4967,十銓,202508,-26.85,-55.69,936659
4967,十銓,202507,-42.72,-55.85,1280473
4967,十銓,202506,85.97,-20.04,2235640
4967,十銓,202505,6.57,-54.41,1202149
4967,十銓,202504,-49.4,-44.79,1128007
4967,十銓,202503,50.57,80.87,2229355
4967,十銓,202502,-9.74,70.74,1480527
4967,十銓,202501,40.67,83.34,1640416
4968,立積,202508,1.56,10.13,330417
4968,立積,202507,-2.57,8.41,325315
4968,立積,202506,8.05,-1.43,333908
4968,立積,202505,-6.77,-11.71,309007
4968,立積,202504,3.78,2.54,331481
4968,立積,202503,10.11,6.3,319385
4968,立積,202502,20.84,11.52,290044
4968,立積,202501,-19.39,-20.05,240006
4971,IET-KY,202508,5.92,146.54,79705
4971,IET-KY,202507,-1.87,21.13,75246
4971,IET-KY,202506,-0.68,68.29,76682
4971,IET-KY,202505,-9.02,65.65,77210
4971,IET-KY,202504,-10.01,29.78,84873
4971,IET-KY,202503,21.33,68.61,94314
4971,IET-KY,202502,-21.02,18.3,77730
4971,IET-KY,202501,12.31,46.65,98422
4972,湯石照明,202508,-8.29,-46.99,63394
4972,湯石照明,202507,-10.44,-22.42,69125
4972,湯石照明,202506,-15.15,-32.04,77191
4972,湯石照明,202505,13.75,-21.4,90981
4972,湯石照明,202504,-19.23,-21.03,79980
4972,湯石照明,202503,146.49,0.41,99027
4972,湯石照明,202502,-53.5,26.73,40174
4972,湯石照明,202501,-32.29,-18.64,86396
4973,廣穎電通,202508,7.22,-10.81,329420
4973,廣穎電通,202507,5.98,-6.45,307232
4973,廣穎電通,202506,-0.32,-7.1,289881
4973,廣穎電通,202505,-19.96,-20.45,290812
4973,廣穎電通,202504,-16.88,0.99,363340
4973,廣穎電通,202503,14.49,16.81,437139
4973,廣穎電通,202502,3.15,7.81,381805
4973,廣穎電通,202501,-15.86,-18.6,370142
4974,亞泰,202508,-19.79,-36.14,307175
4974,亞泰,202507,28.93,-10.41,382985
4974,亞泰,202506,-9.59,-25.3,297045
4974,亞泰,202505,-0.1,-12.03,328568
4974,亞泰,202504,-27.56,1.51,328911
4974,亞泰,202503,82.98,29.94,454055
4974,亞泰,202502,-37.9,32.46,248132
4974,亞泰,202501,20.49,25.47,399603
4976,佳凌,202508,-0.68,-22.02,87964
4976,佳凌,202507,-6.88,-22.1,88567
4976,佳凌,202506,7.95,-10.29,95111
4976,佳凌,202505,-5.16,-16.17,88101
4976,佳凌,202504,-0.28,-5.23,92897
4976,佳凌,202503,27.69,0.14,93163
4976,佳凌,202502,-15.74,0.94,72958
4976,佳凌,202501,-4.09,3.23,86596
4977,眾達-KY,202508,31.7,-26.91,100860
4977,眾達-KY,202507,0.59,-6.15,76582
4977,眾達-KY,202506,-17.55,0.88,76128
4977,眾達-KY,202505,-9.59,24.84,92333
4977,眾達-KY,202504,-5.64,87.41,102138
4977,眾達-KY,202503,1.27,101.72,108247
4977,眾達-KY,202502,84.71,153.28,106880
4977,眾達-KY,202501,-44.78,39.16,57862
4979,華星光,202508,2.26,24.48,397141
4979,華星光,202507,8.95,28.57,388346
4979,華星光,202506,2.44,33.13,356414
4979,華星光,202505,-9.19,31.74,347922
4979,華星光,202504,1.97,42.18,383150
4979,華星光,202503,2.63,42.8,375732
4979,華星光,202502,12.59,105.5,366068
4979,華星光,202501,-7.6,51.36,325106
4987,科誠,202508,-16.31,-22.29,89355
4987,科誠,202507,-14.81,-5.26,106777
4987,科誠,202506,0.97,8.89,125344
4987,科誠,202505,12.43,11.57,124139
4987,科誠,202504,14.81,3.82,110409
4987,科誠,202503,-13.04,0.35,96160
4987,科誠,202502,47.24,62.6,110590
4987,科誠,202501,-46.58,-16.52,75106
4989,榮科,202508,22.52,-18.17,202476
4989,榮科,202507,-22.58,-29,165256
4989,榮科,202506,-11.62,-28.81,213471
4989,榮科,202505,-17.93,-22.98,241544
4989,榮科,202504,35.4,-3.91,294322
4989,榮科,202503,41.92,-28.09,217366
4989,榮科,202502,12.3,-26.83,153155
4989,榮科,202501,-13.89,-50.42,136379
4991,環宇-KY,202508,15.24,40.64,180101
4991,環宇-KY,202507,-25.7,13.35,156272
4991,環宇-KY,202506,62.14,59.98,210345
4991,環宇-KY,202505,-10.69,-23.44,129723
4991,環宇-KY,202504,-39.85,-13.99,145261
4991,環宇-KY,202503,65.61,58.71,241498
4991,環宇-KY,202502,69.16,42.94,145822
4991,環宇-KY,202501,-57.97,-7.55,86200
4994,傳奇,202508,-23.36,-17.93,96294
4994,傳奇,202507,49.71,-10.43,125659
4994,傳奇,202506,-17.58,-29.91,83933
4994,傳奇,202505,-1.88,-23.97,101847
4994,傳奇,202504,4,-20.78,103808
4994,傳奇,202503,16.62,-21.7,99809
4994,傳奇,202502,-24.68,-50.09,85582
4994,傳奇,202501,7.5,-23.35,113634
4995,晶達,202508,-10.78,-38.81,84441
4995,晶達,202507,-7.79,-23.42,94644
4995,晶達,202506,-4.44,-23.23,102645
4995,晶達,202505,-7.84,-3.09,107419
4995,晶達,202504,9.13,-0.64,116569
4995,晶達,202503,11.43,-3.37,106814
4995,晶達,202502,-11.12,37.48,95852
4995,晶達,202501,-6.24,-5.61,107855
4999,鑫禾,202508,-6.92,-9.02,147079
4999,鑫禾,202507,-14.98,-2.75,158027
4999,鑫禾,202506,8.56,4.99,185881
4999,鑫禾,202505,-7.63,-8.5,171216
4999,鑫禾,202504,13.58,10.82,185370
4999,鑫禾,202503,17.51,0.37,163196
4999,鑫禾,202502,24.71,-2.83,138874
4999,鑫禾,202501,-38.37,0.9,111356
5007,三星,202508,-12.2,-21.86,480120
5007,三星,202507,24.63,-10.89,546896
5007,三星,202506,-11.67,-24.8,438808
5007,三星,202505,-1.33,-11.4,496823
5007,三星,202504,-16.21,-11.2,503565
5007,三星,202503,11.64,-3.43,601034
5007,三星,202502,-5.96,14.62,538331
5007,三星,202501,6.32,-17.08,572457
5009,榮剛,202508,-18.46,-26.72,775425
5009,榮剛,202507,-4.08,-13.36,951002
5009,榮剛,202506,-3.42,-6.96,991487
5009,榮剛,202505,-1.4,-8.59,1026650
5009,榮剛,202504,-3.92,-11.37,1041326
5009,榮剛,202503,9.1,-14.58,1083832
5009,榮剛,202502,3.58,0.53,993372
5009,榮剛,202501,-6.41,-17.05,958988
5011,久陽,202508,-17.53,-7.84,405080
5011,久陽,202507,13.53,38.72,491226
5011,久陽,202506,-0.62,36.63,432646
5011,久陽,202505,-4.69,25.49,435376
5011,久陽,202504,-5.89,39.71,456840
5011,久陽,202503,4.3,48.45,485432
5011,久陽,202502,2.33,97.08,465391
5011,久陽,202501,10.65,20.75,454755
5013,強新,202508,8.16,-8.66,639729
5013,強新,202507,-1.41,-10.08,591425
5013,強新,202506,-5.57,1.59,599937
5013,強新,202505,-8.09,-8.5,635328
5013,強新,202504,-13.03,2.13,691320
5013,強新,202503,36.8,15.27,794951
5013,強新,202502,5.23,36.9,581064
5013,強新,202501,-23.27,-22.54,552160
5014,建錩,202508,-5.92,-16.44,1191931
5014,建錩,202507,-6.2,-5.35,1266956
5014,建錩,202506,22.76,11.69,1350841
5014,建錩,202505,-20.33,-27.42,1100341
5014,建錩,202504,-8.96,-11.23,1381254
5014,建錩,202503,70.48,18.87,1517237
5014,建錩,202502,3.88,32.46,889970
5014,建錩,202501,-36.18,-38.39,856671
5015,華祺,202508,-9.69,-19.55,118815
5015,華祺,202507,-1.87,3.61,131569
5015,華祺,202506,-8.6,16.14,134078
5015,華祺,202505,13.84,1.92,146708
5015,華祺,202504,-5.19,15.54,128870
5015,華祺,202503,-4.42,2.69,135931
5015,華祺,202502,7.63,40.9,142230
5015,華祺,202501,-7.87,18.16,132139
5016,松和,202508,-1.61,-3.75,166441
5016,松和,202507,-3.2,-12.75,169180
5016,松和,202506,-6.16,5.64,174778
5016,松和,202505,1.19,2.32,186252
5016,松和,202504,-8.18,11.64,184052
5016,松和,202503,31.28,12.56,200464
5016,松和,202502,1.1,24.9,152692
5016,松和,202501,-6.99,-20.85,151017
5201,凱衛,202508,-34.17,32.71,20452
5201,凱衛,202507,29.46,77.87,31068
5201,凱衛,202506,-8.76,49.29,23998
5201,凱衛,202505,-3.84,78.76,26304
5201,凱衛,202504,-18.7,43.4,27355
5201,凱衛,202503,54.3,99.88,33647
5201,凱衛,202502,36.2,-70.61,21805
5201,凱衛,202501,-40.64,30.77,16009
5202,力新,202508,-42.06,-13.48,7731
5202,力新,202507,-48.73,60.58,13345
5202,力新,202506,147.22,38.62,26033
5202,力新,202505,-21.75,-2.25,10530
5202,力新,202504,37.83,18.01,13458
5202,力新,202503,-18.4,-6.88,9764
5202,力新,202502,26.54,12.52,11966
5202,力新,202501,-67.74,-43,9456
5203,訊連,202508,3.19,30.94,214640
5203,訊連,202507,8.58,20.79,208002
5203,訊連,202506,-0.97,7.73,191550
5203,訊連,202505,-9.57,8.63,193437
5203,訊連,202504,18.94,22.21,213913
5203,訊連,202503,-3.78,10.1,179839
5203,訊連,202502,-8.53,10.58,186910
5203,訊連,202501,13.59,27.9,204350
5205,中茂,202508,-86.93,-92.32,274
5205,中茂,202507,-3.93,-12.14,2097
5205,中茂,202506,7.22,-62.09,2183
5205,中茂,202505,19.06,-54.19,2036
5205,中茂,202504,72.37,-15.8,1710
5205,中茂,202503,-34.34,-63.23,992
5205,中茂,202502,-9.24,100.93,1511
5205,中茂,202501,-35.11,48.66,1665
5206,坤悅,202508,-100.04,-100.2,-34
5206,坤悅,202507,-51,-94.04,81624
5206,坤悅,202506,-90.06,-82.71,166596
5206,坤悅,202505,150.78,6702.06,1676096
5206,坤悅,202504,-42.58,0,668332
5206,坤悅,202503,0,0,1164022
5206,坤悅,202502,0,0,0
5206,坤悅,202501,0,-100,0
5209,新鼎,202508,-20.01,-20.37,406553
5209,新鼎,202507,2.03,-15.81,508275
5209,新鼎,202506,15.63,-13.68,498160
5209,新鼎,202505,9.19,-31.18,430818
5209,新鼎,202504,9.27,-32.33,394543
5209,新鼎,202503,-0.21,-36.06,361061
5209,新鼎,202502,-2.7,-37.66,361827
5209,新鼎,202501,-21.9,-31.16,371869
5210,寶碩,202508,-11.61,16.72,19256
5210,寶碩,202507,-15.77,33.43,21787
5210,寶碩,202506,64.34,45.72,25867
5210,寶碩,202505,-13.07,-21.06,15739
5210,寶碩,202504,-41.82,37.97,18107
5210,寶碩,202503,68.92,7.17,31125
5210,寶碩,202502,2.11,-23.35,18425
5210,寶碩,202501,-48.8,-3.69,18043
5211,蒙恬,202508,8.95,51.38,21022
5211,蒙恬,202507,0.65,45.95,19295
5211,蒙恬,202506,8.45,30.72,19170
5211,蒙恬,202505,4.23,18.42,17676
5211,蒙恬,202504,-1.48,20.5,16958
5211,蒙恬,202503,28.66,20.1,17213
5211,蒙恬,202502,20.88,-0.23,13378
5211,蒙恬,202501,-1.53,-16.53,11067
5212,凌網,202508,-35.17,4.63,92603
5212,凌網,202507,53.09,76.73,142846
5212,凌網,202506,35.62,-15.06,93306
5212,凌網,202505,3.8,-0.71,68796
5212,凌網,202504,-6.29,-21.41,66276
5212,凌網,202503,-31.38,-11.99,70726
5212,凌網,202502,68.87,47.25,103075
5212,凌網,202501,-69.51,6.41,61036
5213,亞昕,202508,4.28,100.79,165435
5213,亞昕,202507,-79.45,51.01,158637
5213,亞昕,202506,186.48,1410.91,772182
5213,亞昕,202505,-85.07,220.48,269541
5213,亞昕,202504,-61.21,1036.94,1805521
5213,亞昕,202503,89.33,1239.53,4655122
5213,亞昕,202502,271.91,267.2,2458691
5213,亞昕,202501,-89.08,1272.71,661098
5215,科嘉-KY,202508,-13.14,-9.73,211442
5215,科嘉-KY,202507,16.06,-13.64,243449
5215,科嘉-KY,202506,6.04,-1.13,209748
5215,科嘉-KY,202505,-7.09,-19.9,197796
5215,科嘉-KY,202504,-13.92,-6.96,212903
5215,科嘉-KY,202503,80.95,20.53,247332
5215,科嘉-KY,202502,-30.7,3.08,136683
5215,科嘉-KY,202501,-11.82,-9.74,197234
5220,萬達光電,202508,-13.28,-17.29,49701
5220,萬達光電,202507,6.76,12.75,57318
5220,萬達光電,202506,-12.28,-1.36,53686
5220,萬達光電,202505,-15.22,7.5,61203
5220,萬達光電,202504,5.91,17.82,72196
5220,萬達光電,202503,-0.59,7.63,68163
5220,萬達光電,202502,-8.01,40.87,68574
5220,萬達光電,202501,51.86,-1.2,74549
5222,全訊,202508,-45.91,-63.31,43457
5222,全訊,202507,-2.17,-26.56,80348
5222,全訊,202506,20.49,-41.33,82137
5222,全訊,202505,9.54,-41,68169
5222,全訊,202504,-24.88,-42.21,62231
5222,全訊,202503,-8.46,-11.78,82843
5222,全訊,202502,-2.75,-2.15,90503
5222,全訊,202501,-30.02,1.5,93065
5223,安力-KY,202508,-0.59,5.66,171300
5223,安力-KY,202507,14.13,9.05,172327
5223,安力-KY,202506,-7.92,49.06,150983
5223,安力-KY,202505,-10.69,10.39,163982
5223,安力-KY,202504,6.2,45.43,183614
5223,安力-KY,202503,44.02,41.09,172882
5223,安力-KY,202502,-22.08,55.46,120037
5223,安力-KY,202501,-3.15,24.64,154063
5225,東科-KY,202508,28.83,-3.34,1299645
5225,東科-KY,202507,25.32,-10.9,1008803
5225,東科-KY,202506,0.77,-20.74,804963
5225,東科-KY,202505,-15.11,-20.24,798754
5225,東科-KY,202504,-6.25,-10.7,941001
5225,東科-KY,202503,19.72,-1.82,1003794
5225,東科-KY,202502,-1.31,5.28,838420
5225,東科-KY,202501,-6.73,-10.02,849561
5227,立凱-KY,202508,-48.31,-75.72,11544
5227,立凱-KY,202507,39.09,-56.47,22336
5227,立凱-KY,202506,-58.66,-68.64,16058
5227,立凱-KY,202505,2.68,-26.5,38848
5227,立凱-KY,202504,-26.55,-41.29,37831
5227,立凱-KY,202503,-31.37,101.11,51506
5227,立凱-KY,202502,10.95,142.27,75057
5227,立凱-KY,202501,130,17.81,67648
5228,鈺鎧,202508,-2.76,-16.66,42153
5228,鈺鎧,202507,-6.07,22.63,43351
5228,鈺鎧,202506,0.4,36.78,46154
5228,鈺鎧,202505,8.02,19.94,45966
5228,鈺鎧,202504,-4.62,15.23,42553
5228,鈺鎧,202503,2.76,15.51,44617
5228,鈺鎧,202502,28.14,108.63,43415
5228,鈺鎧,202501,9.72,-5.76,33880
5230,雷笛克光學,202508,2.05,-20.64,111445
5230,雷笛克光學,202507,5.87,-20.94,109205
5230,雷笛克光學,202506,-2.88,-19.42,103142
5230,雷笛克光學,202505,-10.54,-16.39,106208
5230,雷笛克光學,202504,0.88,-8.69,118728
5230,雷笛克光學,202503,16.45,-6.39,117692
5230,雷笛克光學,202502,22.16,2.67,101060
5230,雷笛克光學,202501,-35.4,-31.18,82723
5234,達興材料,202508,-4.73,8.8,382205
5234,達興材料,202507,7.85,9.7,401216
5234,達興材料,202506,-1.41,15.67,372009
5234,達興材料,202505,-6.07,9.1,377336
5234,達興材料,202504,0.08,11.35,401733
5234,達興材料,202503,10.95,16.89,401398
5234,達興材料,202502,5.49,32.63,361753
5234,達興材料,202501,-8.42,3.09,342909
5236,凌陽創新,202508,-14.86,-20.41,156307
5236,凌陽創新,202507,7.75,8.59,183595
5236,凌陽創新,202506,0.63,25.88,170388
5236,凌陽創新,202505,15.97,28.87,169315
5236,凌陽創新,202504,-12.87,4.17,145998
5236,凌陽創新,202503,-1.35,28.59,167576
5236,凌陽創新,202502,1.07,109.2,169886
5236,凌陽創新,202501,-5.12,10.15,168072
5243,乙盛-KY,202508,3.74,-22.85,890946
5243,乙盛-KY,202507,2.15,-24.82,858823
5243,乙盛-KY,202506,-19.5,-22.86,840703
5243,乙盛-KY,202505,-9.55,11.08,1044424
5243,乙盛-KY,202504,0.7,1.36,1154792
5243,乙盛-KY,202503,14.42,5.25,1146719
5243,乙盛-KY,202502,-18.63,8.85,1002141
5243,乙盛-KY,202501,19.37,42.2,1231699
5244,弘凱,202508,4.38,-8.98,71283
5244,弘凱,202507,-4.05,-0.29,68286
5244,弘凱,202506,3.62,-1.47,71175
5244,弘凱,202505,-6.68,-4.39,68686
5244,弘凱,202504,5.94,0.21,73607
5244,弘凱,202503,39.13,4.61,69479
5244,弘凱,202502,-15.62,10.59,49937
5244,弘凱,202501,-19.93,-17.72,59187
5245,智晶,202508,-2.68,-31.86,52921
5245,智晶,202507,-30.1,-37.39,54381
5245,智晶,202506,18.7,4.3,77803
5245,智晶,202505,-22.56,-19.16,65542
5245,智晶,202504,16.67,9.26,84640
5245,智晶,202503,1.97,-8.89,72544
5245,智晶,202502,1.65,42.05,71142
5245,智晶,202501,-6.67,-14.5,69987
5251,天鉞電,202508,6.24,50.76,20255
5251,天鉞電,202507,-33.55,78.28,19064
5251,天鉞電,202506,7.07,20.64,28692
5251,天鉞電,202505,49.84,33.85,26797
5251,天鉞電,202504,-43.92,-33.94,17883
5251,天鉞電,202503,21.11,52.32,31891
5251,天鉞電,202502,-32.11,78.98,26331
5251,天鉞電,202501,-30.33,104.54,38786
5258,虹堡,202508,-10.85,1.93,605006
5258,虹堡,202507,-8.47,-3.34,678675
5258,虹堡,202506,33.28,8.83,741550
5258,虹堡,202505,-5.55,-9.42,556351
5258,虹堡,202504,3.9,1.7,589064
5258,虹堡,202503,19.57,-12.94,566913
5258,虹堡,202502,-13.27,-6.16,474095
5258,虹堡,202501,-36.53,-1.74,546663
5263,智崴,202508,2.12,-17.77,110401
5263,智崴,202507,2.41,-10.17,108104
5263,智崴,202506,3.46,13.06,105560
5263,智崴,202505,1.69,22.88,102022
5263,智崴,202504,9.66,23.43,100318
5263,智崴,202503,8.67,6.08,91477
5263,智崴,202502,1.07,31.63,84174
5263,智崴,202501,-55.54,13.25,83279
5269,祥碩,202508,3.5,62.63,1307339
5269,祥碩,202507,13.01,58.8,1263048
5269,祥碩,202506,0.46,90.66,1117633
5269,祥碩,202505,-4.32,38.48,1112494
5269,祥碩,202504,29.24,62.2,1162765
5269,祥碩,202503,18.54,15.79,899626
5269,祥碩,202502,-10.77,56.91,758911
5269,祥碩,202501,33.68,23.7,850600
5272,笙科,202508,-17.2,-32.2,21431
5272,笙科,202507,-26.49,-3.18,25884
5272,笙科,202506,14.61,34.45,35213
5272,笙科,202505,-19.32,36.47,30724
5272,笙科,202504,-0.87,14.38,38084
5272,笙科,202503,87.66,43.34,38422
5272,笙科,202502,-22.51,-18.02,20474
5272,笙科,202501,-10.56,-11.75,26422
5274,信驊,202508,-3.48,9.94,744425
5274,信驊,202507,-1.41,28.29,771292
5274,信驊,202506,2.95,54.97,782343
5274,信驊,202505,7.88,74.54,759860
5274,信驊,202504,-6.71,69.35,704344
5274,信驊,202503,23.93,110.27,755030
5274,信驊,202502,-13.07,108.56,609219
5274,信驊,202501,-4.88,93.44,700869
5276,達輝-KY,202508,-10.23,-9.49,78097
5276,達輝-KY,202507,25.62,11.59,87005
5276,達輝-KY,202506,-17.35,8.64,69256
5276,達輝-KY,202505,56.97,11.54,83795
5276,達輝-KY,202504,-31.69,-4.97,53382
5276,達輝-KY,202503,1.04,28.13,78152
5276,達輝-KY,202502,-4.39,34.94,77341
5276,達輝-KY,202501,-9.23,21.16,80895
5278,尚凡*,202508,-1.29,16.53,206744
5278,尚凡*,202507,-11.86,31.03,209448
5278,尚凡*,202506,7.7,47.75,237640
5278,尚凡*,202505,16.36,33.49,220642
5278,尚凡*,202504,-7.02,8.96,189619
5278,尚凡*,202503,14.5,76.4,203957
5278,尚凡*,202502,14.51,10.02,178122
5278,尚凡*,202501,-26.8,-10.68,155548
5283,禾聯碩,202508,-25.52,-15.19,504356
5283,禾聯碩,202507,-2.62,-19.34,677172
5283,禾聯碩,202506,9.65,22.51,695394
5283,禾聯碩,202505,-17.9,7.99,634160
5283,禾聯碩,202504,36.59,2.15,772443
5283,禾聯碩,202503,76.64,8.84,565493
5283,禾聯碩,202502,-15.84,24.55,320128
5283,禾聯碩,202501,-31.56,9.34,380383
5284,jpp-KY,202508,2.95,53.57,320223
5284,jpp-KY,202507,3.46,51.52,311028
5284,jpp-KY,202506,4.3,94.27,300610
5284,jpp-KY,202505,12.97,94.21,288214
5284,jpp-KY,202504,-8.52,54.26,255107
5284,jpp-KY,202503,2.78,49.12,278881
5284,jpp-KY,202502,4.59,26.01,271318
5284,jpp-KY,202501,22.85,31.64,259403
5285,界霖,202508,-3.5,4.17,458538
5285,界霖,202507,4.24,7.46,475203
5285,界霖,202506,3.45,5.51,455872
5285,界霖,202505,-2.82,3.06,440660
5285,界霖,202504,-7.46,12.09,453455
5285,界霖,202503,15.22,7.43,490027
5285,界霖,202502,1.23,36.69,425289
5285,界霖,202501,0.95,0.43,420095
5287,數字,202508,-1.78,0.5,200747
5287,數字,202507,2.5,2.52,204403
5287,數字,202506,-4.19,3.19,199404
5287,數字,202505,2.78,6.74,208133
5287,數字,202504,-0.09,8.14,202500
5287,數字,202503,23.5,6.15,202689
5287,數字,202502,-8.39,4.7,164119
5287,數字,202501,-7.49,1.04,179160
5288,豐祥-KY,202508,-9,-17.94,506479
5288,豐祥-KY,202507,11.43,-19.08,556594
5288,豐祥-KY,202506,3.4,-17.81,499464
5288,豐祥-KY,202505,-18.45,-20.83,483014
5288,豐祥-KY,202504,-12.72,-13.2,592304
5288,豐祥-KY,202503,20.32,12.29,678636
5288,豐祥-KY,202502,-13.18,24.34,563988
5288,豐祥-KY,202501,-6.17,-9.42,649624
5289,宜鼎,202508,11.28,62.54,1283486
5289,宜鼎,202507,11.89,40.83,1153358
5289,宜鼎,202506,0.94,37.52,1030756
5289,宜鼎,202505,4.56,51.1,1021135
5289,宜鼎,202504,0.67,27.66,976538
5289,宜鼎,202503,16.81,28.44,970015
5289,宜鼎,202502,1.47,33.12,830404
5289,宜鼎,202501,13.53,2.67,818323
5291,邑昇,202508,-0.39,-3.9,89763
5291,邑昇,202507,3.24,-0.06,90122
5291,邑昇,202506,-14.46,-4.43,87290
5291,邑昇,202505,13.84,25.4,102052
5291,邑昇,202504,8.97,10.44,89642
5291,邑昇,202503,-3.19,-0.15,82263
5291,邑昇,202502,-5.46,41.67,84982
5291,邑昇,202501,9.93,2.81,89899
5292,華懋,202508,-19.68,30.87,218415
5292,華懋,202507,-9.12,67.45,271955
5292,華懋,202506,91.5,88.35,299263
5292,華懋,202505,-26.31,9.15,156267
5292,華懋,202504,-21.03,38.08,212075
5292,華懋,202503,19.58,74.02,268571
5292,華懋,202502,-0.07,41.59,224582
5292,華懋,202501,-0.62,-5.18,224760
5299,杰力,202508,-5.25,-15.21,123503
5299,杰力,202507,-0.32,-10.94,130349
5299,杰力,202506,-0.49,-11.77,130771
5299,杰力,202505,-8.74,-14.4,131423
5299,杰力,202504,4.06,3.92,144021
5299,杰力,202503,10.18,10.53,138391
5299,杰力,202502,-11.7,17.1,125595
5299,杰力,202501,2.59,-18.77,142237
5301,寶得利,202508,31.12,-42.59,16484
5301,寶得利,202507,-19.4,-66.27,12571
5301,寶得利,202506,-17.63,-53.63,15597
5301,寶得利,202505,-18.37,-47.72,18936
5301,寶得利,202504,12.37,-43.84,23200
5301,寶得利,202503,25.16,-52.58,20645
5301,寶得利,202502,6.68,-32.33,16494
5301,寶得利,202501,-54.96,-45.13,15460
5302,太欣,202508,-8.56,62.58,1912
5302,太欣,202507,13.45,56.74,2091
5302,太欣,202506,12.99,17.23,1843
5302,太欣,202505,12.17,43.57,1631
5302,太欣,202504,44.1,-6.01,1454
5302,太欣,202503,-14.56,-9.91,1009
5302,太欣,202502,98.15,73.67,1181
5302,太欣,202501,-34.36,-59.91,596
5306,桂盟,202508,-8.31,-21.65,355529
5306,桂盟,202507,2.05,-17.8,387764
5306,桂盟,202506,-7.68,-18.46,379965
5306,桂盟,202505,-11.23,-8.13,411606
5306,桂盟,202504,-2.08,3.93,463724
5306,桂盟,202503,26.19,24.46,473596
5306,桂盟,202502,-12.69,50.36,375291
5306,桂盟,202501,3.78,-7.3,429862
5309,系統電,202508,4,6.09,256804
5309,系統電,202507,-12.5,12,246917
5309,系統電,202506,5.64,12.82,282201
5309,系統電,202505,-5.73,5.22,267120
5309,系統電,202504,-8.63,10.48,283380
5309,系統電,202503,4.52,2.2,310150
5309,系統電,202502,11.34,1.24,296734
5309,系統電,202501,2.6,-9.42,266503
5310,天剛,202508,665.62,124.77,245
5310,天剛,202507,-70.64,-66.66,32
5310,天剛,202506,1457.14,165.85,109
5310,天剛,202505,-96.29,-90.27,7
5310,天剛,202504,472.72,105.43,189
5310,天剛,202503,-43.1,-73.6,33
5310,天剛,202502,1833.33,286.66,58
5310,天剛,202501,-98.35,-98.63,3
5312,寶島科,202508,7.39,1.69,361430
5312,寶島科,202507,1.37,1.75,336536
5312,寶島科,202506,1.73,3.07,331975
5312,寶島科,202505,1.89,-0.63,326307
5312,寶島科,202504,-5.78,1.79,320244
5312,寶島科,202503,0.95,-5.31,339907
5312,寶島科,202502,-0.06,-1.95,336705
5312,寶島科,202501,-1.45,1.43,336925
5314,世紀*,202508,3.75,811.59,229759
5314,世紀*,202507,2.48,796.78,221442
5314,世紀*,202506,8.5,561.8,216079
5314,世紀*,202505,-3.75,422.69,199136
5314,世紀,202504,6.95,368.42,206909
5314,世紀,202503,33.41,213.28,193456
5314,世紀,202502,8.16,148.67,145007
5314,世紀,202501,3.71,183.5,134058
5315,光聯,202508,30.95,27.72,175216
5315,光聯,202507,-17.54,7.34,133795
5315,光聯,202506,-4.8,31.7,162260
5315,光聯,202505,-1.73,23.19,170459
5315,光聯,202504,1.81,36.44,173474
5315,光聯,202503,-4.35,49.23,170375
5315,光聯,202502,18.19,109.34,178133
5315,光聯,202501,-10.07,53.62,150715
5321,美而快,202508,16.18,-16.71,262795
5321,美而快,202507,-5.74,-26.34,226196
5321,美而快,202506,2.25,-16.93,239972
5321,美而快,202505,3.14,-22.36,234688
5321,美而快,202504,1.95,-19.53,227526
5321,美而快,202503,-2.04,0.5,223160
5321,美而快,202502,-23.35,-8.22,227810
5321,美而快,202501,3.94,16.91,297245
5324,士開,202508,19.21,8.47,54618
5324,士開,202507,-10.76,2.31,45813
5324,士開,202506,-13.34,-3.45,51339
5324,士開,202505,-45.94,18.63,59242
5324,士開,202504,72.79,123.94,109588
5324,士開,202503,11.64,2.72,63422
5324,士開,202502,-52.13,13.82,56808
5324,士開,202501,-75.61,111.59,118680
5328,華容,202508,11.29,-10.51,77784
5328,華容,202507,9.92,-6.11,69887
5328,華容,202506,-14.7,0.12,63575
5328,華容,202505,-9.97,4.24,74536
5328,華容,202504,3.03,27.84,82796
5328,華容,202503,32.76,22.82,80360
5328,華容,202502,-9.42,46.96,60529
5328,華容,202501,-15.2,-4.27,66829
5340,建榮,202508,4.15,-1.54,192761
5340,建榮,202507,-6.32,6.11,185065
5340,建榮,202506,6.66,29.85,197570
5340,建榮,202505,-9.87,21.64,185226
5340,建榮,202504,8.8,37.59,205519
5340,建榮,202503,8,10.17,188885
5340,建榮,202502,15.5,36.03,174879
5340,建榮,202501,-13.14,14.09,151399
5344,立衛,202508,-8.93,-4.3,27884
5344,立衛,202507,-3.1,-10.97,30619
5344,立衛,202506,7.01,5.17,31600
5344,立衛,202505,3.24,0.75,29528
5344,立衛,202504,-1.43,-1.8,28601
5344,立衛,202503,35.13,-5.57,29018
